지역코드,법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층
11110,내수동,경희궁의아침2단지,124.17,"177,000",2004,2021-10-27,4
11110,효제동,이지마루종로,24.44,"34,800",2021,2021-10-28,15
11110,효제동,이지마루종로,24.44,"34,800",2021,2021-10-21,14
11110,효제동,이지마루종로,25.55,"35,500",2021,2021-10-28,16
11110,효제동,이지마루종로,26.65,"34,800",2021,2021-10-21,15
11110,평창동,갑을아파트,30.46,"18,500",1997,2021-10-19,7
11110,홍파동,경희궁자이(2단지),84.8359,"209,000",2017,2021-10-20,9
11110,창신동,두산,84.9,"114,000",1999,2021-10-12,17
11110,교북동,경희궁자이(4단지),37.2635,"90,300",2017,2021-10-13,8
11110,명륜2가,아남1,84.9,"115,000",1995,2021-10-08,8
11110,숭인동,삼전솔하임2차,16.67,"13,000",2012,2021-10-26,9
11110,창신동,창신쌍용1,54.7,"73,000",1992,2021-10-07,3
11110,효제동,이지마루종로,25.55,"46,500",2021,2021-10-09,11
11110,효제동,이지마루종로,26.65,"35,800",2021,2021-10-07,13
11110,효제동,이지마루종로,26.65,"35,800",2021,2021-10-05,9
11110,사직동,광화문스페이스본(101동~105동),108.07,"146,000",2008,2021-10-12,1
11110,효제동,이지마루종로,25.55,"35,500",2021,2021-10-05,13
11110,필운동,신동아블루아광화문의꿈,111.97,"140,000",2007,2021-10-25,8
11110,숭인동,삼전솔하임4차,15.09,"13,000",2014,2021-10-05,14
11110,효제동,이지마루종로,26.65,"35,800",2021,2021-10-14,10
11110,익선동,현대뜨레비앙,46.64,"33,000",2003,2021-10-07,3
11110,창신동,두산,59.95,"87,000",1999,2021-10-09,18
11110,홍파동,경희궁자이(2단지),84.614,"194,500",2017,2021-10-05,2
11110,숭인동,종로동광모닝스카이,15.855,"11,150",2013,2021-10-15,10
11110,내수동,경희궁파크팰리스,147.62,"180,000",2003,2021-10-20,2
11110,평창동,롯데낙천대,84.21,"96,000",2001,2021-10-07,12
11110,효제동,이지마루종로,24.44,"33,800",2021,2021-10-18,11
11110,평동,경희궁자이(3단지),59.9425,"170,000",2017,2021-10-02,3
11110,숭인동,종로유케이201,12.08,"9,800",2013,2021-10-12,12
11110,수송동,로얄팰리스스위트,39.67,"36,800",2005,2021-10-01,13
11110,숭인동,"동문(비동,씨동)(494-0)",59.94,"51,500",1997,2021-10-05,7
11110,숭인동,종로청계힐스테이트,59.9426,"97,000",2009,2021-10-05,9
11110,효제동,포레스트힐시티,16.672,"19,500",2017,2021-10-01,9
11110,효제동,이지마루종로,26.33,"34,800",2021,2021-10-01,8
11110,효제동,이지마루종로,26.65,"35,000",2021,2021-11-22,4
11110,홍파동,경희궁자이(2단지),59.895,"170,000",2017,2021-11-27,5
11110,숭인동,롯데캐슬천지인,112.54,"128,500",2004,2021-11-26,11
11110,충신동,CS타워,21.94,"14,000",2011,2021-11-22,6
11110,신영동,구암하이빌,84.94,"46,000",2002,2021-11-16,1
11110,무악동,현대,84.92,"137,990",2000,2021-11-29,19
11110,효제동,포레스트힐시티,18.505,"28,500",2017,2021-11-27,9
11110,숭인동,할리우드파크아파트,68.77,"61,000",2014,2021-11-19,2
11110,효제동,이지마루종로,26.33,"34,800",2021,2021-11-22,7
11110,효제동,이지마루종로,24.44,"34,800",2021,2021-11-23,6
11110,창신동,삼흥,57.42,"52,000",1996,2021-11-27,1
11110,명륜2가,아남1,84.9,"116,000",1995,2021-11-26,10
11110,숭인동,삼전솔하임4차,15.09,"11,300",2014,2021-11-26,17
11110,평창동,일성빌라트,59.82,"65,000",1996,2021-11-05,5
11110,당주동,세종,91.46,"88,000",1983,2021-11-16,10
11110,무악동,인왕산2차아이파크,84.0283,"134,000",2015,2021-11-12,7
11110,창신동,창림,58.62,"50,000",1994,2021-11-03,3
11110,창신동,창신쌍용2,54.7,"69,000",1993,2021-11-12,13
11110,숭인동,종로청계힐스테이트,59.9426,"97,500",2009,2021-11-06,5
11110,효제동,이지마루종로,26.65,"35,500",2021,2021-11-08,8
11110,연건동,이화에수풀,16.98,"19,900",2014,2021-11-10,8
11110,익선동,현대뜨레비앙,45.5,"34,700",2003,2021-11-01,7
11110,숭인동,종로아인스빌,12.15,"12,000",2013,2021-11-10,11
11110,숭인동,삼전솔하임2차,16.67,"10,200",2012,2021-11-06,5
11110,명륜2가,아남1,84.9,"112,000",1995,2021-12-15,19
11110,효제동,이지마루종로,26.65,"46,500",2021,2021-12-24,12
11110,명륜2가,아남1,84.9,"111,500",1995,2021-12-20,17
11110,창신동,두산,59.95,"79,500",1999,2021-12-18,1
11110,창신동,두산,59.95,"82,000",1999,2021-12-13,2
11110,숭인동,삼전솔하임2차,16.67,"10,900",2012,2021-12-27,5
11110,효제동,이지마루종로,24.44,"34,800",2021,2021-12-09,13
11110,평동,경희궁자이(3단지),84.8359,"209,000",2017,2021-12-11,6
11110,교북동,경희궁자이(4단지),33.982,"80,000",2017,2021-12-15,6
11110,명륜2가,아남1,84.9,"114,000",1995,2021-12-15,19
11110,홍파동,경희궁자이(2단지),77.974,"190,500",2017,2021-12-29,10
11110,평창동,엘리시아,236.07,"135,000",2009,2021-12-07,4
11110,창신동,두산,84.9,"74,000",1999,2021-12-06,11
11110,숭인동,종로중흥S클래스,17.811,"13,000",2013,2021-12-07,12
11110,숭인동,종로동광모닝스카이,15.855,"11,000",2013,2021-12-09,15
11110,효제동,이지마루종로,25.55,"35,500",2021,2021-12-02,15
11110,무악동,경희궁롯데캐슬,59.6737,"138,000",2019,2021-12-13,13
11110,숭인동,삼전솔하임2차,15,"10,500",2012,2021-12-01,9
11110,숭인동,삼전솔하임2차,15,"10,200",2012,2022-01-25,7
11110,명륜2가,아남1,84.9,"118,000",1995,2022-01-19,18
11110,연건동,이화에수풀,16.98,"19,500",2014,2022-01-03,7
11110,내수동,경희궁의아침3단지,150.48,"200,000",2004,2022-01-14,3
11110,효제동,포레스트힐시티,16.672,"19,000",2017,2022-01-08,6
11110,연건동,이화에수풀,16.98,"19,000",2014,2022-01-08,11
11110,숭인동,주숭보아파트,59.9,"44,750",2000,2022-01-24,6
11110,숭인동,종로아인스빌,12.15,"10,500",2013,2022-01-06,12
11110,숭인동,동문타운,59.56,"54,000",2000,2022-01-15,-1
11110,숭인동,종로센트레빌,84.92,"109,000",2008,2022-01-08,11
11110,행촌동,대성아파트,19.27,"20,000",1971,2022-01-05,8
11110,행촌동,대성아파트,19.27,"26,000",1971,2022-01-12,7
11110,무악동,인왕산아이파크,84.858,"139,900",2008,2022-01-02,16
11110,숭인동,삼전솔하임4차,15.09,"15,700",2014,2022-01-06,11
11110,연지동,아르젠종로,18.02,"20,000",2015,2022-01-11,10
11110,무악동,현대,60,"103,000",2000,2022-02-25,6
11110,숭인동,숭인한양LEEPS,12.78,"11,900",2014,2022-02-25,4
11110,숭인동,종로센트레빌,59.92,"95,000",2008,2022-02-22,11
11110,신영동,대아파크빌,59.22,"45,000",1998,2022-02-12,3
11110,창신동,창신쌍용2,54.7,"67,500",1993,2022-02-17,7
11110,명륜2가,아남1,84.9,"122,000",1995,2022-02-17,13
11110,무악동,인왕산아이파크,84.858,"135,000",2008,2022-02-14,8
11110,무악동,현대,60,"103,000",2000,2022-02-24,6
11110,숭인동,삼전솔하임4차,15.09,"11,800",2014,2022-02-19,15
11110,교북동,경희궁자이(4단지),45.879,"108,000",2017,2022-02-25,14
11110,연건동,이화에수풀,16.98,"19,500",2014,2022-02-23,7
11110,효제동,이지마루종로,20.87,"33,800",2021,2022-02-07,7
11110,숭인동,종로유케이201,12.01,"9,500",2013,2022-02-23,10
11110,평동,경희궁자이(3단지),116.9383,"230,000",2017,2022-02-17,9
11110,효제동,이지마루종로,25.55,"46,500",2021,2022-02-09,8
11110,효제동,포레스트힐시티,18.7352,"19,000",2017,2022-02-07,7
11110,무악동,경희궁롯데캐슬,59.6737,"142,500",2019,2022-02-03,14
11110,익선동,현대뜨레비앙,46.64,"35,000",2003,2022-03-26,3
11110,교북동,경희궁자이(4단지),45.879,"115,000",2017,2022-03-29,16
11110,홍파동,경희궁자이(2단지),84.8359,"199,000",2017,2022-03-19,9
11110,평창동,삼성,84.93,"78,000",1998,2022-03-22,1
11110,교북동,경희궁자이(4단지),37.2635,"91,000",2017,2022-03-26,7
11110,숭인동,종로센트레빌,59.92,"89,800",2008,2022-03-27,8
11110,무악동,인왕산아이파크,84.858,"134,500",2008,2022-03-25,3
11110,창신동,창신쌍용2,54.7,"70,700",1993,2022-03-12,8
11110,평창동,벽산블루밍평창힐스,152.06,"155,000",2004,2022-03-17,4
11110,창신동,창신쌍용2,64.66,"69,000",1993,2022-03-25,1
11110,평동,경희궁자이(3단지),84.614,"208,000",2017,2022-03-06,9
11110,익선동,운현신화타워,57.18,"55,000",1998,2022-03-01,11
11110,명륜2가,아남1,84.9,"115,500",1995,2022-03-07,2
11110,교북동,경희궁자이(4단지),45.879,"123,500",2017,2022-03-21,13
11110,숭인동,종로중흥S클래스,17.811,"13,000",2013,2022-03-18,11
11110,숭인동,종로중흥S클래스,17.811,"13,000",2013,2022-03-18,11
11110,익선동,현대뜨레비앙,48.54,"45,000",2003,2022-03-12,8
11110,효제동,이지마루종로,24.44,"34,800",2021,2022-03-14,7
11110,무악동,인왕산아이파크,84.858,"134,500",2008,2022-03-05,11
11110,평창동,롯데낙천대,110.53,"120,000",2001,2022-03-03,3
11110,숭인동,오성,56.66,"28,000",1997,2022-04-23,3
11110,사직동,광화문스페이스본(101동~105동),158.99,"173,000",2008,2022-04-17,7
11110,명륜2가,아남2,59.4,"87,000",1996,2022-04-21,2
11110,무악동,인왕산아이파크,157.289,"241,000",2008,2022-04-26,15
11110,숭인동,종로청계힐스테이트,114.7153,"121,500",2009,2022-04-13,6
11110,내수동,경희궁의아침4단지,124.17,"185,000",2004,2022-04-14,14
11110,교북동,경희궁자이(4단지),45.879,"114,000",2017,2022-04-30,8
11110,숭인동,종로청계힐스테이트,59.9426,"92,000",2009,2022-04-11,17
11110,창신동,창신쌍용1,79.87,"89,700",1992,2022-04-25,9
11110,평동,경희궁자이(3단지),84.614,"215,000",2017,2022-04-09,15
11110,인의동,효성쥬얼리시티,92.81,"108,000",2006,2022-04-09,9
11110,연건동,이화에수풀,16.98,"18,000",2014,2022-04-26,5
11110,효제동,이지마루종로,25.55,"34,800",2021,2022-04-11,5
11110,명륜2가,아남2,59.4,"78,000",1996,2022-04-13,1
11110,창신동,창신쌍용2,54.7,"70,500",1993,2022-04-05,8
11110,숭인동,종로청계힐스테이트,59.9426,"92,000",2009,2022-04-11,17
11110,명륜1가,방산아파트,32.53,"18,500",1995,2022-04-21,4
11110,무악동,인왕산아이파크,114.931,"164,000",2008,2022-04-02,16
11110,무악동,현대,60,"112,490",2000,2022-04-09,13
11110,평동,경희궁자이(3단지),84.9443,"230,000",2017,2022-04-27,19
11110,효제동,포레스트힐시티,14.6825,"17,700",2017,2022-04-20,8
11110,평동,경희궁자이(3단지),84.9443,"230,000",2017,2022-04-05,19
11110,행촌동,대성아파트,19.27,"20,000",1971,2022-04-15,8
11110,숭인동,종로유케이201,12.08,"10,000",2013,2022-04-12,7
11110,평창동,밀레니엄,84,"56,000",2017,2022-04-04,5
11110,평창동,삼성,59.97,"67,000",1998,2022-05-27,2
11110,연건동,(60-1),59.63,"48,500",1999,2022-05-28,2
11110,내수동,경희궁파크팰리스,147.62,"181,000",2003,2022-05-28,7
11110,명륜2가,아남1,84.9,"120,000",1995,2022-05-13,9
11110,명륜2가,명륜동주상복합아남아파트,47.43,"73,000",1999,2022-05-13,5
11110,숭인동,종로청계힐스테이트,84.9478,"117,000",2009,2022-05-22,2
11110,교북동,경희궁자이(4단지),37.2635,"92,000",2017,2022-05-14,14
11110,홍파동,경희궁자이(2단지),84.614,"222,500",2017,2022-05-10,9
11110,창신동,그린,44.6,"49,000",2002,2022-05-06,3
11110,명륜2가,아남2,114.36,"89,000",1996,2022-05-10,2
11110,숭인동,삼전솔하임2차,14.69,"12,000",2012,2022-05-30,5
11110,무악동,인왕산아이파크,114.931,"160,000",2008,2022-05-27,15
11110,평창동,롯데낙천대,133.34,"145,000",2001,2022-05-11,6
11110,숭인동,삼전솔하임4차,15.09,"12,450",2014,2022-05-21,17
11110,교북동,경희궁자이(4단지),37.2635,"90,000",2017,2022-05-10,8
11110,무악동,인왕산아이파크,84.858,"135,000",2008,2022-05-23,7
11110,홍파동,경희궁자이(2단지),101.9914,"269,000",2017,2022-05-04,2
11110,충신동,CS타워,21.94,"16,000",2011,2022-05-19,11
11110,연건동,이화에수풀,16.98,"16,000",2014,2022-05-13,5
11110,연건동,이화에수풀,19.86,"24,000",2014,2022-05-09,7
11110,내수동,경희궁의아침3단지,174.55,"200,100",2004,2022-05-10,4
11110,숭인동,삼전솔하임2차,16.67,"14,500",2012,2022-06-30,6
11110,숭인동,삼전솔하임2차,16.67,"12,000",2012,2022-06-18,10
11110,창신동,두산,59.95,"86,000",1999,2022-06-24,15
11110,숭인동,삼전솔하임2차,14.69,"14,500",2012,2022-06-23,6
11110,효제동,포레스트힐시티,16.672,"17,900",2017,2022-06-09,5
11110,교북동,동아,59.98,"80,000",1995,2022-06-16,4
11110,숭인동,종로중흥S클래스,17.811,"13,000",2013,2022-06-17,14
11110,익선동,현대뜨레비앙,48.54,"38,000",2003,2022-06-14,3
11110,명륜1가,송림아마레스아파트,84.81,"69,000",2003,2022-06-09,2
11110,사직동,광화문스페이스본(101동~105동),158.99,"185,000",2008,2022-06-14,8
11110,숭인동,삼전솔하임2차,16.67,"15,100",2012,2022-06-15,6
11110,창신동,두산,59.95,"90,000",1999,2022-07-25,8
11110,익선동,현대뜨레비앙,46.64,"31,700",2003,2022-07-20,5
11110,무악동,현대,114.9,"150,000",2000,2022-07-18,5
11110,숭인동,종로중흥S클래스,17.811,"13,200",2013,2022-07-29,10
11110,숭인동,삼전솔하임2차,15,"12,200",2012,2022-07-25,9
11110,숭인동,종로중흥S클래스,17.811,"13,200",2013,2022-07-29,16
11110,숭인동,종로중흥S클래스,19.466,"13,450",2013,2022-07-25,13
11110,익선동,현대뜨레비앙,46.64,"35,800",2003,2022-07-27,3
11110,숭인동,오성,56.96,"28,000",1997,2022-07-14,4
11110,숭인동,종로청계힐스테이트,59.9426,"85,000",2009,2022-07-13,2
11110,숭인동,종로중흥S클래스,19.466,"12,000",2013,2022-07-09,10
11110,숭인동,종로중흥S클래스,19.466,"13,500",2013,2022-07-09,7
11110,이화동,송림아마레스아파트,84.42,"36,500",2004,2022-07-19,4
11110,익선동,현대뜨레비앙,45.5,"37,000",2003,2022-07-12,8
11110,익선동,현대뜨레비앙,48.54,"40,000",2003,2022-08-26,7
11110,충신동,CS타워,21.94,"16,000",2011,2022-08-03,5
11110,숭인동,종로중흥S클래스,17.811,"13,300",2013,2022-08-22,8
11110,익선동,현대뜨레비앙,28.1,"31,000",2003,2022-08-01,9
11110,숭인동,삼전솔하임2차,16.67,"13,000",2012,2022-08-13,8
11110,숭인동,종로중흥S클래스,19.466,"13,570",2013,2022-08-04,7
11110,익선동,현대뜨레비앙,48.54,"37,500",2003,2022-08-04,2
11110,숭인동,익성씨티하임,15.42,"11,400",2013,2022-09-03,11
11110,숭인동,익성씨티하임,15.42,"11,400",2013,2022-09-03,11
11110,무악동,경희궁롯데캐슬,59.6737,"110,000",2019,2022-09-21,2
11110,평동,경희궁자이(3단지),84.614,"189,000",2017,2022-09-16,7
11110,연건동,이화에수풀,16.98,"16,000",2014,2022-09-07,13
11110,평창동,갑을아파트,30.46,"18,500",1997,2022-09-29,11
11110,숭인동,종로유케이201,12.01,"9,700",2013,2022-09-13,10
11110,숭인동,삼전솔하임4차,15.09,"12,510",2014,2022-09-28,16
11110,평창동,엘리시아,236.07,"106,076",2009,2022-09-19,2
11110,평창동,엘리시아,213.07,"94,331",2009,2022-09-19,3
11110,숭인동,삼전솔하임2차,16.67,"13,000",2012,2022-09-13,7
11110,숭인동,삼전솔하임4차,15.09,"12,500",2014,2022-09-26,10
11110,숭인동,삼전솔하임2차,15,"12,500",2012,2022-09-14,10
11110,평창동,롯데낙천대,91.06,"107,000",2001,2022-09-01,4
11110,숭인동,삼전솔하임2차,15,"12,500",2012,2022-09-14,10
11110,숭인동,익성씨티하임,15.42,"11,200",2013,2022-09-03,11
11110,숭인동,익성씨티하임,15.42,"11,200",2013,2022-09-03,11
11110,숭인동,삼전솔하임2차,16.67,"13,500",2012,2022-10-13,5
11110,숭인동,삼전솔하임4차,15.09,"12,350",2014,2022-10-10,17
11110,숭인동,종로중흥S클래스,17.811,"13,400",2013,2022-10-05,14
11110,숭인동,삼전솔하임4차,15.09,"12,500",2014,2022-10-13,17
11110,명륜2가,아남2,84.9,"90,000",1996,2022-11-14,4
11110,명륜2가,아남2,84.9,"90,000",1996,2022-11-14,4
11110,명륜2가,아남2,84.9,"90,000",1996,2022-11-14,4
11110,충신동,CS타워,21.94,"15,300",2011,2022-11-26,10
11110,명륜2가,아남2,84.9,"90,000",1996,2022-11-14,4
11110,창신동,창신쌍용2,54.7,"59,500",1993,2022-11-19,9
11110,연건동,이화에수풀,16.98,"18,600",2014,2022-11-15,7
11110,숭인동,종로아인스빌,12.15,"12,000",2013,2022-11-28,14
11110,익선동,운현신화타워,84.26,"65,000",1998,2022-11-02,11
11110,숭인동,종로중흥S클래스,17.811,"12,900",2013,2022-11-05,13
11110,동숭동,동성아파트(1동),57.96,"35,000",1999,2022-11-11,1
11110,연건동,이화에수풀,19.86,"19,500",2014,2022-12-31,9
11110,효제동,포레스트힐시티,20.3861,"20,000",2017,2022-12-17,5
11110,연건동,이화에수풀,16.98,"20,200",2014,2022-12-30,10
11110,효제동,포레스트힐시티,16.672,"16,000",2017,2022-12-08,5
11110,숭인동,익성씨티하임,15.76,"13,000",2013,2022-12-28,14
11110,누상동,청호그린빌,29.76,"19,000",1999,2022-12-19,4
11110,숭인동,종로청계힐스테이트,59.9426,"73,000",2009,2022-12-22,18
11110,무악동,현대,60,"75,000",2000,2022-12-15,13
11110,홍파동,경희궁자이(2단지),84.8359,"169,000",2017,2023-01-27,12
11110,평창동,갑을아파트,30.46,"18,900",1997,2023-01-28,6
11110,무악동,현대,84.92,"99,960",2000,2023-01-26,6
11110,인의동,효성쥬얼리시티,84.7,"79,000",2006,2023-01-26,17
11110,숭인동,숭인한양LEEPS,12.78,"12,200",2014,2023-01-20,7
11110,사직동,광화문스페이스본(106동),163.33,"200,000",2008,2023-01-20,12
11110,무악동,인왕산아이파크,114.931,"155,500",2008,2023-01-10,16
11110,무악동,현대,84.92,"105,950",2000,2023-02-21,9
11110,연지동,아르젠종로,47.24,"38,000",2015,2023-02-28,13
11110,내수동,경희궁파크팰리스,146.39,"185,000",2003,2023-02-21,13
11110,무악동,현대,84.92,"105,950",2000,2023-02-21,9
11110,평동,경희궁자이(3단지),59.8547,"141,000",2017,2023-02-21,4
11110,홍파동,경희궁자이(2단지),84.8359,"189,000",2017,2023-02-17,13
11110,창신동,동대문,28.8,"45,000",1966,2023-02-11,1
11110,숭인동,종로청계힐스테이트,59.9426,"72,000",2009,2023-02-13,18
11110,내수동,경희궁파크팰리스,146.39,"185,000",2003,2023-02-21,13
11110,홍파동,경희궁자이(2단지),84.614,"181,000",2017,2023-02-21,13
11110,사직동,광화문스페이스본(101동~105동),108.07,"145,000",2008,2023-02-08,9
11110,숭인동,종로아인스빌,12.15,"11,700",2013,2023-02-18,11
11110,숭인동,종로청계힐스테이트,59.9426,"72,000",2009,2023-02-13,18
11110,창신동,창신쌍용1,54.7,"60,000",1992,2023-02-27,7
11110,숭인동,버넷하임1,17.96,"12,100",2013,2023-02-26,13
11110,숭인동,종로청계힐스테이트,59.9426,"74,000",2009,2023-02-07,10
11110,홍파동,경희궁자이(2단지),59.8547,"134,000",2017,2023-02-10,16
11110,홍파동,경희궁자이(2단지),59.895,"139,500",2017,2023-02-22,15
11110,평창동,일성빌라트,84.99,"65,000",1996,2023-02-15,5
11110,연건동,이화에수풀,16.98,"18,800",2014,2023-02-18,11
11110,무악동,경희궁롯데캐슬,59.6737,"117,000",2019,2023-02-08,4
11110,무악동,인왕산아이파크,84.858,"150,000",2008,2023-03-29,11
